L and T Veridian at Emerald Isle,LNT Realty,2 BHK Apartment,₹1.77 - 3.17 Cr,359 - 990 sq.ft,"Beautiful 1,2,3 BHK apartments in Powai, are now available in L and T Veridian at Emerald Isle housing project. L and T Veridian at Emerald Isle 's RERA registration number is P51800003446. Prices of apartments in this project, vary between Rs. 1.29 - 3.74 Cr. Apartments in L and T Veridian at Emerald Isle have CARPET area ranging between 359 - 990 sq.ft.","['The Westin Mumbai Powai Lake', 'Newbridge Business Centres']"
L and T Veridian at Emerald Isle,LNT Realty,3 BHK Apartment,₹3.27 - 3.74 Cr,359 - 990 sq.ft,"Beautiful 1,2,3 BHK apartments in Powai, are now available in L and T Veridian at Emerald Isle housing project. L and T Veridian at Emerald Isle 's RERA registration number is P51800003446. Prices of apartments in this project, vary between Rs. 1.29 - 3.74 Cr. Apartments in L and T Veridian at Emerald Isle have CARPET area ranging between 359 - 990 sq.ft.","['The Westin Mumbai Powai Lake', 'Newbridge Business Centres']"
Lodha Bellevue Tower 3,Lodha,3 BHK Apartment,₹3.59 - 5.47 Cr,800 - 2397 sq.ft,"Beautiful 3,4,5 BHK apartments in Byculla, are now available in Lodha Bellevue Tower 3 housing project. This society offers apartments in the price range of Rs. 3.59 - 10.77 Cr. Here units have different sizes, mostly in range of 800 - 2,397 sq.ft. CARPET area. This society is RERA approved and P51900046594 is the RERA number","['Barkat English High School', 'Burhani College']"
Lodha Bellevue Tower 3,Lodha,4 BHK Apartment,₹6.8 - 9.34 Cr,800 - 2397 sq.ft,"Beautiful 3,4,5 BHK apartments in Byculla, are now available in Lodha Bellevue Tower 3 housing project. This society offers apartments in the price range of Rs. 3.59 - 10.77 Cr. Here units have different sizes, mostly in range of 800 - 2,397 sq.ft. CARPET area. This society is RERA approved and P51900046594 is the RERA number","['Barkat English High School', 'Burhani College']"
Lodha Bellevue Tower 3,Lodha,5 BHK Apartment,₹10.77 Cr,800 - 2397 sq.ft,"Beautiful 3,4,5 BHK apartments in Byculla, are now available in Lodha Bellevue Tower 3 housing project. This society offers apartments in the price range of Rs. 3.59 - 10.77 Cr. Here units have different sizes, mostly in range of 800 - 2,397 sq.ft. CARPET area. This society is RERA approved and P51900046594 is the RERA number","['Barkat English High School', 'Burhani College']"
Rustomjee Seasons,Rustomjee,3 BHK Apartment,₹5.94 - 6.8 Cr,997 - 1141 sq.ft,"Choose your dream home from the wide variety of 3 BHK apartments in Bandra East, available for sale in Rustomjee Seasons. This society offers apartments in the price range of Rs. 5.94 - 6.8 Cr. The housing society is RERA-registered with P51800001433 registration number. Apartments in Rustomjee Seasons have CARPET area ranging between 997 - 1,141 sq.ft.","['Purushottam high school', 'Bandra Kurla Complex Road']"
Verdant By Spectrum,Spectrum Properties,2 BHK Apartment,₹5.03 - 5.11 Cr,774 - 786 sq.ft,"Looking for your dream home? Explore 2 BHK apartments in Bandra West, now available in Verdant By Spectrum. Apartments in this complex are available in price range of Rs. 5.03 - 5.11 Cr. Apartments in Verdant By Spectrum have CARPET area ranging between 774 - 786 sq.ft.. Verdant By Spectrum 's RERA registration number is P51800054425","[""St. Teresa's Institute Of Education"", 'Lilavati Hospital']"
Vivan Heights,Vivan Group,1 BHK Apartment,₹95 L,380 - 590 sq.ft,"Choose your dream home from the wide variety of 1,2 BHK apartments in Chembur, available for sale in Vivan Heights. Here units have different sizes, mostly in range of 380 - 590 sq.ft. CARPET area. Apartments in this complex are available in price range of Rs. 95 L - 1.5 Cr. This society is RERA approved and P51800056066 is the RERA number","['Universal High School Chembur', 'Savla Hospital']"
Vivan Heights,Vivan Group,2 BHK Apartment,₹1.5 Cr,380 - 590 sq.ft,"Choose your dream home from the wide variety of 1,2 BHK apartments in Chembur, available for sale in Vivan Heights. Here units have different sizes, mostly in range of 380 - 590 sq.ft. CARPET area. Apartments in this complex are available in price range of Rs. 95 L - 1.5 Cr. This society is RERA approved and P51800056066 is the RERA number","['Universal High School Chembur', 'Savla Hospital']"
Sky City by Oberoi Realty,Oberoi Realty,3 BHK Apartment,₹3.99 - 5.42 Cr,1034 - 1404 sq.ft,"Finest 3 BHK apartments in Borivali East available for sale in Sky City by Oberoi Realty. Apartments in Sky City by Oberoi Realty have CARPET area ranging between 1,034 - 1,404 sq.ft.. This society offers apartments in the price range of Rs. 3.99 - 5.42 Cr. Sky City by Oberoi Realty is a RERA- registered society and P51800003582 is the RERA registration number","['Dattapada Road', 'Apex Multispeciality Hospitals']"
DLH Legacy,Dev Land and Housing,2 BHK Apartment,₹5.01 - 6.37 Cr,91095 - 127994 sq.ft,"Here are beautifully built 2,3 BHK apartments in Jvpd Scheme, available for sale at DLH Legacy. Apartments in DLH Legacy have CARPET area ranging between 910.95 - 1,279.94 sq.ft.. Apartments in this complex are available in price range of Rs. 5.01 - 7.61 Cr. DLH Legacy 's RERA registration number is P51800033074","['CP Goenka School', 'NMIMS\xa0University']"
DLH Legacy,Dev Land and Housing,3 BHK Apartment,₹7.26 - 7.61 Cr,91095 - 127994 sq.ft,"Here are beautifully built 2,3 BHK apartments in Jvpd Scheme, available for sale at DLH Legacy. Apartments in DLH Legacy have CARPET area ranging between 910.95 - 1,279.94 sq.ft.. Apartments in this complex are available in price range of Rs. 5.01 - 7.61 Cr. DLH Legacy 's RERA registration number is P51800033074","['CP Goenka School', 'NMIMS\xa0University']"
Arkade Prime,Arkade,1 BHK Apartment,₹1.12 Cr,42399 - 8299 sq.ft,"Spacious 1,2,3 BHK apartments in Andheri East are available for sale.Check out latest property options at Arkade Prime housing society. Prices of apartments in this project, vary between Rs. 1.12 - 2.21 Cr. Arkade Prime has apartments in multiple configurations, in range of 423.99 - 829.9 sq.ft.. The housing society is RERA-registered with P51800047081 registration number","['Top Floor', 'Fresh Construction']"
Arkade Prime,Arkade,2 BHK Apartment,₹1.76 - 1.97 Cr,42399 - 8299 sq.ft,"Spacious 1,2,3 BHK apartments in Andheri East are available for sale.Check out latest property options at Arkade Prime housing society. Prices of apartments in this project, vary between Rs. 1.12 - 2.21 Cr. Arkade Prime has apartments in multiple configurations, in range of 423.99 - 829.9 sq.ft.. The housing society is RERA-registered with P51800047081 registration number","['Top Floor', 'Fresh Construction']"
Arkade Prime,Arkade,3 BHK Apartment,₹2.21 Cr,42399 - 8299 sq.ft,"Spacious 1,2,3 BHK apartments in Andheri East are available for sale.Check out latest property options at Arkade Prime housing society. Prices of apartments in this project, vary between Rs. 1.12 - 2.21 Cr. Arkade Prime has apartments in multiple configurations, in range of 423.99 - 829.9 sq.ft.. The housing society is RERA-registered with P51800047081 registration number","['Top Floor', 'Fresh Construction']"
Suraj Vitalis,Suraj Estate,1 BHK Apartment,Price on Request,652 - 692 sq.ft,"Spacious 1,2 BHK apartments in Mahim West are available for sale.Check out latest property options at Suraj Vitalis housing society. This society offers apartments in the price range of Rs. 3.45 - 3.6 Cr. Here units have different sizes, mostly in range of 652 - 692 sq.ft. CARPET area. Suraj Vitalis is a RERA- registered society and P51900031447 is the RERA registration number","['Marol Naka Metro Station', 'Times Square Building']"
Suraj Vitalis,Suraj Estate,2 BHK Apartment,₹3.45 - 3.6 Cr,652 - 692 sq.ft,"Spacious 1,2 BHK apartments in Mahim West are available for sale.Check out latest property options at Suraj Vitalis housing society. This society offers apartments in the price range of Rs. 3.45 - 3.6 Cr. Here units have different sizes, mostly in range of 652 - 692 sq.ft. CARPET area. Suraj Vitalis is a RERA- registered society and P51900031447 is the RERA registration number","['Marol Naka Metro Station', 'Times Square Building']"
Gurukrupa Marina Enclave,Gurukrupa Group,1 BHK Apartment,₹1.18 Cr,452 - 929 sq.ft,"Choose your dream home from the wide variety of 1,2,3 BHK apartments in Malad West, available for sale in Gurukrupa Marina Enclave. This society is RERA approved and P51800007088 is the RERA number. Apartment prices in this housing society vary in the range of Rs. 1.18 - 2.35 Cr. Gurukrupa Marina Enclave apartments are available in multiples sizes, ranging from 452 - 929 sq.ft. CARPET area","['Royal Medical', 'Memons Pharma']"
Gurukrupa Marina Enclave,Gurukrupa Group,2 BHK Apartment,₹1.55 - 1.81 Cr,452 - 929 sq.ft,"Choose your dream home from the wide variety of 1,2,3 BHK apartments in Malad West, available for sale in Gurukrupa Marina Enclave. This society is RERA approved and P51800007088 is the RERA number. Apartment prices in this housing society vary in the range of Rs. 1.18 - 2.35 Cr. Gurukrupa Marina Enclave apartments are available in multiples sizes, ranging from 452 - 929 sq.ft. CARPET area","['Royal Medical', 'Memons Pharma']"
Gurukrupa Marina Enclave,Gurukrupa Group,3 BHK Apartment,₹2.12 - 2.35 Cr,452 - 929 sq.ft,"Choose your dream home from the wide variety of 1,2,3 BHK apartments in Malad West, available for sale in Gurukrupa Marina Enclave. This society is RERA approved and P51800007088 is the RERA number. Apartment prices in this housing society vary in the range of Rs. 1.18 - 2.35 Cr. Gurukrupa Marina Enclave apartments are available in multiples sizes, ranging from 452 - 929 sq.ft. CARPET area","['Royal Medical', 'Memons Pharma']"
Sugee Vijayshree,Sugee Group,3 BHK Apartment,₹6.14 - 9.5 Cr,102408 - 169262 sq.ft,"Spacious 3,4 BHK apartments in Shivaji Park are available for sale.Check out latest property options at Sugee Vijayshree housing society. This society offers apartments in the price range of Rs. 6.14 - 12.41 Cr. Sugee Vijayshree has apartments in multiple configurations, in range of 1,024.08 - 1,692.62 sq.ft.. Sugee Vijayshree 's RERA registration number is P51900052518","['Bandar Pakhadi Road', 'Proposed Metro Station']"
Sugee Vijayshree,Sugee Group,4 BHK Apartment,₹12.41 Cr,102408 - 169262 sq.ft,"Spacious 3,4 BHK apartments in Shivaji Park are available for sale.Check out latest property options at Sugee Vijayshree housing society. This society offers apartments in the price range of Rs. 6.14 - 12.41 Cr. Sugee Vijayshree has apartments in multiple configurations, in range of 1,024.08 - 1,692.62 sq.ft.. Sugee Vijayshree 's RERA registration number is P51900052518","['Bandar Pakhadi Road', 'Proposed Metro Station']"
Sugee Sukrut,Sugee Group,2 BHK Apartment,₹5.33 Cr,,"Looking for your dream home? Explore 2 BHK apartments in Dadar West, now available in Sugee Sukrut. Sugee Sukrut is a RERA- registered society and P51900051181 is the RERA registration number. Here units have different sizes, mostly in range of 799.01 sq.ft. CARPET area. Apartments in this complex are available in price range of Rs. 5.33 Cr","['Sane Guruji Vidyalaya', 'Kalina University']"
Anchor Point,Yukti Infraprojects LLP,1 BHK Apartment,Price on Request,740 - 1492 sq.ft,"Spacious 1,2,3,4 BHK apartments in Malad West are available for sale.Check out latest property options at Anchor Point housing society. Apartments in this complex are available in price range of Rs. 2 - 4.03 Cr. Anchor Point is a RERA- registered society and P51800055516 is the RERA registration number. Here units have different sizes, mostly in range of 740 - 1,492 sq.ft. CARPET area","['Namaha Hospital', 'Nagindas Khandwala College']"
Anchor Point,Yukti Infraprojects LLP,2 BHK Apartment,₹2 Cr,740 - 1492 sq.ft,"Spacious 1,2,3,4 BHK apartments in Malad West are available for sale.Check out latest property options at Anchor Point housing society. Apartments in this complex are available in price range of Rs. 2 - 4.03 Cr. Anchor Point is a RERA- registered society and P51800055516 is the RERA registration number. Here units have different sizes, mostly in range of 740 - 1,492 sq.ft. CARPET area","['Namaha Hospital', 'Nagindas Khandwala College']"
Anchor Point,Yukti Infraprojects LLP,3 BHK Apartment,₹2.55 - 3.03 Cr,740 - 1492 sq.ft,"Spacious 1,2,3,4 BHK apartments in Malad West are available for sale.Check out latest property options at Anchor Point housing society. Apartments in this complex are available in price range of Rs. 2 - 4.03 Cr. Anchor Point is a RERA- registered society and P51800055516 is the RERA registration number. Here units have different sizes, mostly in range of 740 - 1,492 sq.ft. CARPET area","['Namaha Hospital', 'Nagindas Khandwala College']"
Anchor Point,Yukti Infraprojects LLP,4 BHK Apartment,₹4.03 Cr,740 - 1492 sq.ft,"Spacious 1,2,3,4 BHK apartments in Malad West are available for sale.Check out latest property options at Anchor Point housing society. Apartments in this complex are available in price range of Rs. 2 - 4.03 Cr. Anchor Point is a RERA- registered society and P51800055516 is the RERA registration number. Here units have different sizes, mostly in range of 740 - 1,492 sq.ft. CARPET area","['Namaha Hospital', 'Nagindas Khandwala College']"
Kalpataru Vienta,Kalpataru Limited,1 BHK Apartment,₹1.36 - 1.84 Cr,339 - 1606 sq.ft,"Finest 1,2,3,4 BHK apartments in Kandivali East available for sale in Kalpataru Vienta. This society is RERA approved and P51800023768 is the RERA number. Prices of apartments in this project, vary between Rs. 1.36 - 6.42 Cr. Kalpataru Vienta apartments are available in multiples sizes, ranging from 339 - 1,606 sq.ft. CARPET area","['Santacruz East BMC School', 'R K Hospital']"
Kalpataru Vienta,Kalpataru Limited,2 BHK Apartment,₹2.96 Cr,339 - 1606 sq.ft,"Finest 1,2,3,4 BHK apartments in Kandivali East available for sale in Kalpataru Vienta. This society is RERA approved and P51800023768 is the RERA number. Prices of apartments in this project, vary between Rs. 1.36 - 6.42 Cr. Kalpataru Vienta apartments are available in multiples sizes, ranging from 339 - 1,606 sq.ft. CARPET area","['Santacruz East BMC School', 'R K Hospital']"
Kalpataru Vienta,Kalpataru Limited,3 BHK Apartment,₹3.86 - 4.4 Cr,339 - 1606 sq.ft,"Finest 1,2,3,4 BHK apartments in Kandivali East available for sale in Kalpataru Vienta. This society is RERA approved and P51800023768 is the RERA number. Prices of apartments in this project, vary between Rs. 1.36 - 6.42 Cr. Kalpataru Vienta apartments are available in multiples sizes, ranging from 339 - 1,606 sq.ft. CARPET area","['Santacruz East BMC School', 'R K Hospital']"
Kalpataru Vienta,Kalpataru Limited,4 BHK Apartment,₹6.42 Cr,339 - 1606 sq.ft,"Finest 1,2,3,4 BHK apartments in Kandivali East available for sale in Kalpataru Vienta. This society is RERA approved and P51800023768 is the RERA number. Prices of apartments in this project, vary between Rs. 1.36 - 6.42 Cr. Kalpataru Vienta apartments are available in multiples sizes, ranging from 339 - 1,606 sq.ft. CARPET area","['Santacruz East BMC School', 'R K Hospital']"
Platinum Vista,Platinum Corp,4 BHK Apartment,₹10.73 Cr,,"Finest 4 BHK apartments in Khar West available for sale in Platinum Vista. This society offers apartments in the price range of Rs. 10.73 Cr. This society is RERA approved and P51800049496 is the RERA number. Here units have different sizes, mostly in range of 1,950 sq.ft. CARPET area","['IDFC FIRST Bank, Mulund - GoregaonLinkRd', 'Fortis Hospital Mulund']"
Runwal Greens,Runwal Group,2 BHK Apartment,₹2 - 2.83 Cr,732 - 1988 sq.ft,"Beautiful 2,3,4 BHK apartments in Mulund West, are now available in Runwal Greens housing project. Apartment prices in this housing society vary in the range of Rs. 2 - 5.57 Cr. Runwal Greens is a RERA- registered society and P51800000271 is the RERA registration number. Runwal Greens apartments are available in multiples sizes, ranging from 732 - 1,988 sq.ft. CARPET area","['SV Road', 'Ramakrishna Mission Hospital']"
Runwal Greens,Runwal Group,3 BHK Apartment,₹2.32 - 3.47 Cr,732 - 1988 sq.ft,"Beautiful 2,3,4 BHK apartments in Mulund West, are now available in Runwal Greens housing project. Apartment prices in this housing society vary in the range of Rs. 2 - 5.57 Cr. Runwal Greens is a RERA- registered society and P51800000271 is the RERA registration number. Runwal Greens apartments are available in multiples sizes, ranging from 732 - 1,988 sq.ft. CARPET area","['SV Road', 'Ramakrishna Mission Hospital']"
Runwal Greens,Runwal Group,4 BHK Apartment,₹5.16 - 5.57 Cr,732 - 1988 sq.ft,"Beautiful 2,3,4 BHK apartments in Mulund West, are now available in Runwal Greens housing project. Apartment prices in this housing society vary in the range of Rs. 2 - 5.57 Cr. Runwal Greens is a RERA- registered society and P51800000271 is the RERA registration number. Runwal Greens apartments are available in multiples sizes, ranging from 732 - 1,988 sq.ft. CARPET area","['SV Road', 'Ramakrishna Mission Hospital']"
S Raheja New Light,S Raheja Realty,2 BHK Apartment,₹3.55 - 4.22 Cr,775 - 2598 sq.ft,"Choose your dream home from the wide variety of 2,3,4,5 BHK apartments in Khar West, available for sale in S Raheja New Light. This society offers apartments in the price range of Rs. 3.55 - 11.95 Cr. The housing society is RERA-registered with P51800024620 registration number. S Raheja New Light apartments are available in multiples sizes, ranging from 775 - 2,598 sq.ft. CARPET area","['Sri BasavWockhardt Hospital', 'Mahalaxmi Station']"
S Raheja New Light,S Raheja Realty,3 BHK Apartment,₹5.73 - 9.2 Cr,775 - 2598 sq.ft,"Choose your dream home from the wide variety of 2,3,4,5 BHK apartments in Khar West, available for sale in S Raheja New Light. This society offers apartments in the price range of Rs. 3.55 - 11.95 Cr. The housing society is RERA-registered with P51800024620 registration number. S Raheja New Light apartments are available in multiples sizes, ranging from 775 - 2,598 sq.ft. CARPET area","['Sri BasavWockhardt Hospital', 'Mahalaxmi Station']"
S Raheja New Light,S Raheja Realty,4 BHK Apartment,₹7.14 - 9.48 Cr,775 - 2598 sq.ft,"Choose your dream home from the wide variety of 2,3,4,5 BHK apartments in Khar West, available for sale in S Raheja New Light. This society offers apartments in the price range of Rs. 3.55 - 11.95 Cr. The housing society is RERA-registered with P51800024620 registration number. S Raheja New Light apartments are available in multiples sizes, ranging from 775 - 2,598 sq.ft. CARPET area","['Sri BasavWockhardt Hospital', 'Mahalaxmi Station']"
S Raheja New Light,S Raheja Realty,5 BHK Apartment,₹11.95 Cr,775 - 2598 sq.ft,"Choose your dream home from the wide variety of 2,3,4,5 BHK apartments in Khar West, available for sale in S Raheja New Light. This society offers apartments in the price range of Rs. 3.55 - 11.95 Cr. The housing society is RERA-registered with P51800024620 registration number. S Raheja New Light apartments are available in multiples sizes, ranging from 775 - 2,598 sq.ft. CARPET area","['Sri BasavWockhardt Hospital', 'Mahalaxmi Station']"
Arkade Aura,Arkade,2 BHK Apartment,₹3.38 - 5.34 Cr,57372 - 1562 sq.ft,"Arkade Aura, one of the known housing societes in Western Mumbai, brings classic yet modern 2,3,4 BHK apartments in Santacruz West. Apartment prices in this housing society vary in the range of Rs. 3.38 - 9.2 Cr. Arkade Aura 's RERA registration number is P51800047460. Arkade Aura has apartments in multiple configurations, in range of 573.72 - 1,562 sq.ft.","['B.P.M High School', 'Ramakrishna Mission Hospital']"
Arkade Aura,Arkade,3 BHK Apartment,₹5.62 - 7.94 Cr,57372 - 1562 sq.ft,"Arkade Aura, one of the known housing societes in Western Mumbai, brings classic yet modern 2,3,4 BHK apartments in Santacruz West. Apartment prices in this housing society vary in the range of Rs. 3.38 - 9.2 Cr. Arkade Aura 's RERA registration number is P51800047460. Arkade Aura has apartments in multiple configurations, in range of 573.72 - 1,562 sq.ft.","['B.P.M High School', 'Ramakrishna Mission Hospital']"
Arkade Aura,Arkade,4 BHK Apartment,₹7.09 - 9.2 Cr,57372 - 1562 sq.ft,"Arkade Aura, one of the known housing societes in Western Mumbai, brings classic yet modern 2,3,4 BHK apartments in Santacruz West. Apartment prices in this housing society vary in the range of Rs. 3.38 - 9.2 Cr. Arkade Aura 's RERA registration number is P51800047460. Arkade Aura has apartments in multiple configurations, in range of 573.72 - 1,562 sq.ft.","['B.P.M High School', 'Ramakrishna Mission Hospital']"
K Raheja Vivarea,K Raheja Corp,3 BHK Apartment,₹10.74 - 15.28 Cr,,"Choose your dream home from the wide variety of 3,4 BHK apartments in Mahalaxmi, available for sale in K Raheja Vivarea. K Raheja Vivarea 's RERA registration number is P51900008014. Apartment prices in this housing society vary in the range of Rs. 10.74 - 20.54 Cr. Apartments are Partially Ready To Move in this project","['Thakur Mall Kandivali East', 'Western Express Highway']"
K Raheja Vivarea,K Raheja Corp,4 BHK Apartment,₹18.17 - 20.54 Cr,,"Choose your dream home from the wide variety of 3,4 BHK apartments in Mahalaxmi, available for sale in K Raheja Vivarea. K Raheja Vivarea 's RERA registration number is P51900008014. Apartment prices in this housing society vary in the range of Rs. 10.74 - 20.54 Cr. Apartments are Partially Ready To Move in this project","['Thakur Mall Kandivali East', 'Western Express Highway']"
Girish Wild Teasel,GIRISH and ASSOCIATES,3 BHK Apartment,₹7.03 Cr,,"Finest 3 BHK apartments in Khar West available for sale in Girish Wild Teasel. This society offers apartments in the price range of Rs. 7.03 Cr. Girish Wild Teasel has apartments in multiple configurations, in range of 1,081.56 sq.ft.. This society is RERA approved and P51800055026 is the RERA number",[]
Viceroy Prive,Viceroy Properties,4 BHK Apartment,₹8 Cr,2037 - 299495 sq.ft,"Viceroy Prive, one of the known housing societes in Western Mumbai, brings classic yet modern 4,5 BHK apartments in Thakur Village. Viceroy Prive 's RERA registration number is P51800049560. This society offers apartments in the price range of Rs. 8 - 12.75 Cr. Viceroy Prive has apartments in multiple configurations, in range of 2,037 - 2,994.95 sq.ft.",[]
Viceroy Prive,Viceroy Properties,5 BHK Apartment,₹11.99 - 12.75 Cr,2037 - 299495 sq.ft,"Viceroy Prive, one of the known housing societes in Western Mumbai, brings classic yet modern 4,5 BHK apartments in Thakur Village. Viceroy Prive 's RERA registration number is P51800049560. This society offers apartments in the price range of Rs. 8 - 12.75 Cr. Viceroy Prive has apartments in multiple configurations, in range of 2,037 - 2,994.95 sq.ft.",[]
One Marina,Sheth Creators,2 BHK Apartment,₹5.99 - 6.35 Cr,8595 - 277494 sq.ft,"Looking for your dream home? Explore 2,3,4 BHK apartments in Marine Lines, now available in One Marina. The housing society is RERA-registered with P51900019619 registration number. Prices of apartments in this project, vary between Rs. 5.99 - 17.99 Cr. One Marina has apartments in multiple configurations, in range of 859.5 - 2,774.94 sq.ft.","['Overlooking Park/Garden', 'Overlooking Main Road']"
One Marina,Sheth Creators,3 BHK Apartment,₹9 Cr,8595 - 277494 sq.ft,"Looking for your dream home? Explore 2,3,4 BHK apartments in Marine Lines, now available in One Marina. The housing society is RERA-registered with P51900019619 registration number. Prices of apartments in this project, vary between Rs. 5.99 - 17.99 Cr. One Marina has apartments in multiple configurations, in range of 859.5 - 2,774.94 sq.ft.","['Overlooking Park/Garden', 'Overlooking Main Road']"
One Marina,Sheth Creators,4 BHK Apartment,₹17.99 Cr,8595 - 277494 sq.ft,"Looking for your dream home? Explore 2,3,4 BHK apartments in Marine Lines, now available in One Marina. The housing society is RERA-registered with P51900019619 registration number. Prices of apartments in this project, vary between Rs. 5.99 - 17.99 Cr. One Marina has apartments in multiple configurations, in range of 859.5 - 2,774.94 sq.ft.","['Overlooking Park/Garden', 'Overlooking Main Road']"
Ashapura The Rising 58,Ashapura United,1 BHK Apartment,₹77.09 - 82.32 L,38061 - 55176 sq.ft,"Check out 1,2 BHK apartments in Vikhroli East, now available for sale at Ashapura The Rising 58. Apartments in this complex are available in price range of Rs. 77.09 L - 1.12 Cr. The housing society is RERA-registered with P51800034950 registration number. Ashapura The Rising 58 has apartments in multiple configurations, in range of 380.61 - 551.76 sq.ft.","['Girgaon Metro Station', 'Chhatrapati Shivaji Maharaj Terminus']"
Ashapura The Rising 58,Ashapura United,2 BHK Apartment,₹96.87 L - 1.12 Cr,38061 - 55176 sq.ft,"Check out 1,2 BHK apartments in Vikhroli East, now available for sale at Ashapura The Rising 58. Apartments in this complex are available in price range of Rs. 77.09 L - 1.12 Cr. The housing society is RERA-registered with P51800034950 registration number. Ashapura The Rising 58 has apartments in multiple configurations, in range of 380.61 - 551.76 sq.ft.","['Girgaon Metro Station', 'Chhatrapati Shivaji Maharaj Terminus']"
Fortune Florence,Fortune Acres,2 BHK Apartment,₹1.71 - 2.2 Cr,742 - 1235 sq.ft,"Fortune Florence, one of the known housing societes in Western Mumbai, brings classic yet modern 2,3 BHK apartments in Borivali East. Prices of apartments in this project, vary between Rs. 1.71 - 2.84 Cr. The housing society is RERA-registered with P51800052043 registration number. Here units have different sizes, mostly in range of 742 - 1,235 sq.ft. CARPET area","['Sambhaji Park', 'Godrej Memorial Hospital']"
Fortune Florence,Fortune Acres,3 BHK Apartment,₹2.51 - 2.84 Cr,742 - 1235 sq.ft,"Fortune Florence, one of the known housing societes in Western Mumbai, brings classic yet modern 2,3 BHK apartments in Borivali East. Prices of apartments in this project, vary between Rs. 1.71 - 2.84 Cr. The housing society is RERA-registered with P51800052043 registration number. Here units have different sizes, mostly in range of 742 - 1,235 sq.ft. CARPET area","['Sambhaji Park', 'Godrej Memorial Hospital']"
Lodha Acenza,Lodha,3 BHK Apartment,₹5.26 - 7.55 Cr,136799 - 2700 sq.ft,"Spacious 3,4,5 BHK apartments in Andheri East are available for sale.Check out latest property options at Lodha Acenza housing society. Prices of apartments in this project, vary between Rs. 5.26 - 10.5 Cr. Lodha Acenza 's RERA registration number is P51800048862. Here units have different sizes, mostly in range of 1,367.99 - 2,700 sq.ft. CARPET area","['Western Express Hwy', 'Magathane Metro Station']"
Lodha Acenza,Lodha,4 BHK Apartment,₹7.76 - 8.5 Cr,136799 - 2700 sq.ft,"Spacious 3,4,5 BHK apartments in Andheri East are available for sale.Check out latest property options at Lodha Acenza housing society. Prices of apartments in this project, vary between Rs. 5.26 - 10.5 Cr. Lodha Acenza 's RERA registration number is P51800048862. Here units have different sizes, mostly in range of 1,367.99 - 2,700 sq.ft. CARPET area","['Western Express Hwy', 'Magathane Metro Station']"
Lodha Acenza,Lodha,5 BHK Apartment,₹10.5 Cr,136799 - 2700 sq.ft,"Spacious 3,4,5 BHK apartments in Andheri East are available for sale.Check out latest property options at Lodha Acenza housing society. Prices of apartments in this project, vary between Rs. 5.26 - 10.5 Cr. Lodha Acenza 's RERA registration number is P51800048862. Here units have different sizes, mostly in range of 1,367.99 - 2,700 sq.ft. CARPET area","['Western Express Hwy', 'Magathane Metro Station']"
Hiranandani Regent Hill,Hiranandani Developers,1 BHK Apartment,₹1.46 - 1.51 Cr,37846 - 390 sq.ft,"Hiranandani Regent Hill, one of the known housing societes in Central Mumbai, brings classic yet modern 1 BHK apartments in Hiranandani Gardens Powai. Prices of apartments in this project, vary between Rs. 1.46 - 1.51 Cr. Here units have different sizes, mostly in range of 378.46 - 390 sq.ft. CARPET area. Hiranandani Regent Hill 's RERA registration number is P51800018620","['Western Express Highway', 'Western Express Highway Metro Station']"
Raheja Ascencio,K Raheja Corp,1 BHK Apartment,₹2.04 - 2.17 Cr,60913 - 1286 sq.ft,"Choose your dream home from the wide variety of 1,2,3 BHK apartments in Powai, available for sale in Raheja Ascencio. Raheja Ascencio has apartments in multiple configurations, in range of 609.13 - 1,286 sq.ft.. Raheja Ascencio 's RERA registration number is P51800028506. Prices of apartments in this project, vary between Rs. 2.04 - 4.45 Cr","['Racquet Club', 'Galleria Mall']"
Raheja Ascencio,K Raheja Corp,2 BHK Apartment,₹2.5 - 3.19 Cr,60913 - 1286 sq.ft,"Choose your dream home from the wide variety of 1,2,3 BHK apartments in Powai, available for sale in Raheja Ascencio. Raheja Ascencio has apartments in multiple configurations, in range of 609.13 - 1,286 sq.ft.. Raheja Ascencio 's RERA registration number is P51800028506. Prices of apartments in this project, vary between Rs. 2.04 - 4.45 Cr","['Racquet Club', 'Galleria Mall']"
Raheja Ascencio,K Raheja Corp,3 BHK Apartment,₹4.45 Cr,60913 - 1286 sq.ft,"Choose your dream home from the wide variety of 1,2,3 BHK apartments in Powai, available for sale in Raheja Ascencio. Raheja Ascencio has apartments in multiple configurations, in range of 609.13 - 1,286 sq.ft.. Raheja Ascencio 's RERA registration number is P51800028506. Prices of apartments in this project, vary between Rs. 2.04 - 4.45 Cr","['Racquet Club', 'Galleria Mall']"
Suraj Ocean Star,Suraj Estate,3 BHK Apartment,₹12.33 - 14.35 Cr,115346 - 183213 sq.ft,"Choose your dream home from the wide variety of 3,4 BHK apartments in Dadar West, available for sale in Suraj Ocean Star. Suraj Ocean Star apartments are available in multiples sizes, ranging from 1,153.46 - 1,832.13 sq.ft. CARPET area. The housing society is RERA-registered with P51900007257 registration number. Prices of apartments in this project, vary between Rs. 12.33 - 19.59 Cr","['Bombay Scottish School', 'Sinhgad Institute of Business Mgmnt']"
